episode,avg_reward,avg_found_sources,avg_found_ratio
2330,117.795909,5.9000,0.985714
2340,72.572572,4.0000,0.926429
2350,88.251683,4.4000,0.880000
2360,86.428170,4.2000,0.963333
2370,52.382540,3.0000,0.877381
2380,7.820371,4.5000,0.863333
2390,62.329241,3.4000,0.891667
2400,65.385721,5.0000,0.921429
2410,79.329422,3.5000,0.933333
2420,83.061269,3.4000,0.932381
2430,53.244900,3.9000,0.837143
2440,81.221599,3.1000,0.833333
2450,49.197356,3.6000,0.837381
2460,54.330678,3.7000,0.795833
2470,23.823497,4.4000,0.832143
2480,39.219430,3.3000,0.755357
2490,-34.538260,1.5000,0.350000
2500,-10.033433,3.5000,0.569881
2510,2.204397,2.5000,0.488333
2520,9.455772,2.3000,0.475476
2530,52.317448,3.4000,0.725833
2540,32.970834,2.5000,0.730000
2550,66.119558,2.0000,0.736310
2560,21.703203,2.4000,0.522024
2570,27.291750,3.7000,0.666667
2580,7.973471,2.8000,0.517857
2590,-7.216164,1.9000,0.453571
2600,24.915146,3.0000,0.676071
2610,50.872638,3.4000,0.773810
2620,11.467577,3.8000,0.736548
2630,56.998899,3.7000,0.804762
2640,40.766512,2.9000,0.782143
2650,42.641409,2.2000,0.635714
2660,24.944575,4.3000,0.867976
2670,19.832932,4.0000,0.797857
2680,53.261220,3.9000,0.829048
2690,24.368112,3.2000,0.704405
2700,29.672407,3.4000,0.748214
2710,-8.691552,3.7000,0.775595
2720,44.794577,3.0000,0.784048
2730,55.189106,2.8000,0.738095
2740,40.017631,1.3000,0.586667
2750,30.279491,3.7000,0.607976
2760,35.182216,3.6000,0.740595
2770,7.591772,3.4000,0.730000
2780,41.098587,3.1000,0.793333
2790,96.089382,2.8000,0.896667
2800,55.106240,4.0000,0.804167
2810,34.439929,3.5000,0.823333
2820,66.386892,4.8000,0.870357
2830,87.042179,4.2000,0.923214
2840,74.471947,4.3000,0.881548
2850,76.509183,3.5000,0.872500
2860,79.430417,4.4000,0.919048
2870,11.775042,4.3000,0.721429
2880,88.272623,3.2000,0.877500
2890,130.186068,4.3000,0.966667
2900,57.573495,3.8000,0.768095
2910,72.482363,4.9000,0.906548
2920,52.095415,4.2000,0.612500
2930,34.957258,4.8000,0.756548
2940,-6.064984,1.6000,0.553333
2950,10.595640,3.7000,0.687500
2960,-38.470440,4.0000,0.716310
2970,60.627942,3.7000,0.879167
2980,53.972345,4.2000,0.800000
2990,73.012270,3.2000,0.743333
3000,2.526864,4.3000,0.731429
