episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
2436,124.983141,11,2358.232208,1,1,1.000000,1,1,-0.000308,-0.068182,0.002354,0.064603,0.000000,0.454545,0.000000,10.909091
2437,106.319192,176,159.321686,1,1,1.000000,1,1,-0.000301,-0.115057,0.001397,0.007820,0.000000,0.028409,0.000000,0.681818
2438,135.290485,22,1243.827454,3,3,1.000000,1,1,-0.000297,-0.102273,0.055224,0.067368,0.000000,0.681818,-0.006818,5.454545
2439,123.723039,287,96.621168,2,2,1.000000,1,1,-0.000305,-0.047909,0.028189,-0.000801,0.000000,0.034843,-0.001045,0.418118
2440,57.767301,538,56.729757,2,2,1.000000,1,1,-0.000307,-0.148234,0.013408,0.002613,0.000000,0.018587,-0.001743,0.223048
2441,117.771829,37,719.635983,1,1,1.000000,1,1,-0.000301,-0.243243,0.003572,0.044616,0.000000,0.135135,0.000000,3.243243
2442,92.736870,365,80.016506,5,5,1.000000,1,1,-0.000303,-0.147945,0.008187,0.002731,0.000000,0.068493,-0.005856,0.328767
2443,-89.243235,673,7.159539,0,1,0.000000,0,0,-0.000297,-0.125557,0.001298,-0.000619,-0.007429,0.000000,0.000000,0.000000
2444,158.274503,295,98.095541,6,6,1.000000,1,1,-0.000305,-0.004237,0.031050,0.007134,0.000000,0.101695,-0.005593,0.406780
2445,130.805180,441,67.806372,6,6,1.000000,1,1,-0.000305,-0.068027,0.023635,0.004488,0.000000,0.068027,-0.003316,0.272109
2446,129.423256,109,249.936280,3,3,1.000000,1,1,-0.000306,-0.071101,0.030696,0.005374,0.000000,0.137615,-0.015826,1.100917
2447,124.909055,246,122.675736,6,6,1.000000,1,1,-0.000303,-0.218496,0.119493,0.000054,0.000000,0.121951,-0.002744,0.487805
2448,71.783130,529,56.444881,2,2,1.000000,1,1,-0.000306,-0.121456,0.012433,0.000980,0.000000,0.018904,-0.001701,0.226843
2449,132.946672,297,97.059615,6,6,1.000000,1,1,-0.000303,-0.104377,0.043426,0.007497,0.000000,0.101010,-0.003662,0.404040
2450,159.168029,223,130.563860,6,6,1.000000,1,1,-0.000305,0.000000,0.044355,0.005470,0.000000,0.134529,-0.008408,0.538117
2451,129.763565,270,103.900106,4,4,1.000000,1,1,-0.000305,-0.045370,0.019134,0.003351,0.000000,0.074074,-0.014722,0.444444
2452,123.931087,13,2000.280144,1,1,1.000000,1,1,-0.000311,-0.096154,0.000000,0.014241,0.000000,0.384615,0.000000,9.230769
2453,114.667090,378,78.949426,8,8,1.000000,1,1,-0.000304,-0.160053,0.051065,0.005832,0.000000,0.105820,-0.016468,0.317460
2454,-13.790959,675,7.284139,6,8,0.750000,0,1,-0.000296,-0.092963,0.041493,0.000632,-0.007407,0.044444,-0.006333,0.000000
2455,93.563934,346,82.018309,2,2,1.000000,1,1,-0.000307,-0.122110,0.014107,0.003113,0.000000,0.028902,-0.000108,0.346821
2456,150.292427,333,91.591497,8,8,1.000000,1,1,-0.000309,-0.108108,0.080672,0.003210,0.000000,0.120120,-0.004617,0.360360
2457,130.674130,123,218.120601,2,2,1.000000,1,1,-0.000304,-0.038618,0.040626,0.005606,0.000000,0.081301,-0.001829,0.975610
2458,39.022798,251,118.501970,4,4,1.000000,1,1,-0.000298,-0.432271,0.025589,0.006174,0.000000,0.079681,-0.001494,0.478088
2459,186.416310,448,62.221595,3,3,1.000000,1,1,-0.000308,0.000000,0.114957,0.001040,0.000000,0.033482,-0.000921,0.267857
2460,153.162626,357,80.195401,6,6,1.000000,1,1,-0.000308,-0.025210,0.032405,0.009115,0.000000,0.084034,-0.007143,0.336134
2461,147.036174,299,99.572848,7,7,1.000000,1,1,-0.000307,-0.058528,0.038738,0.004248,0.000000,0.117057,-0.010786,0.401338
2462,107.418399,457,65.395561,6,6,1.000000,1,1,-0.000307,-0.127462,0.035823,0.001395,0.000000,0.065646,-0.002626,0.262582
2463,141.321325,256,109.932264,6,6,1.000000,1,1,-0.000308,-0.089844,0.059158,0.005002,0.000000,0.117188,-0.007910,0.468750
2464,159.976397,149,191.851455,7,7,1.000000,1,1,-0.000305,-0.020134,0.045035,0.016353,0.000000,0.234899,-0.007550,0.805369
2465,142.988679,142,195.915434,4,4,1.000000,1,1,-0.000307,0.000000,0.019884,0.007544,0.000000,0.140845,-0.006074,0.845070
2466,192.097756,375,76.993236,8,8,1.000000,1,1,-0.000308,0.000000,0.100091,0.005311,0.000000,0.106667,-0.019500,0.320000
2467,-48.126843,679,8.203060,7,8,0.875000,0,1,-0.000295,-0.170103,0.060706,0.002197,-0.007364,0.051546,-0.007566,0.000000
2468,72.659495,325,85.986722,1,1,1.000000,1,1,-0.000306,-0.173077,0.011121,0.001215,0.000000,0.015385,0.000000,0.369231
2469,106.730267,215,132.849010,2,2,1.000000,1,1,-0.000306,-0.117442,0.007080,0.003309,0.000000,0.046512,-0.000872,0.558140
2470,174.592664,211,133.987552,7,7,1.000000,1,1,-0.000310,0.000000,0.101449,0.006291,0.000000,0.165877,-0.014573,0.568720
2471,144.510857,313,89.426629,4,4,1.000000,1,1,-0.000311,-0.003994,0.014006,0.007585,0.000000,0.063898,-0.002875,0.383387
2472,147.177502,570,53.262474,8,8,1.000000,1,1,-0.000307,-0.043860,0.031045,0.002534,0.000000,0.070175,-0.011908,0.210526
2473,125.046629,87,308.514315,1,1,1.000000,1,1,-0.000301,0.000000,0.001850,-0.001013,0.000000,0.057471,0.000000,1.379310
2474,-16.579930,679,8.023235,5,6,0.833333,0,1,-0.000295,-0.069956,0.023731,0.001372,-0.007364,0.036819,-0.008726,0.000000
2475,142.365873,273,99.046130,4,4,1.000000,1,1,-0.000307,-0.028388,0.038344,0.004650,0.000000,0.073260,-0.005632,0.439560
2476,133.333744,20,1390.124428,3,3,1.000000,1,1,-0.000306,-0.200000,0.082784,0.036085,0.000000,0.750000,-0.001875,6.000000
2477,146.686422,253,119.136714,8,8,1.000000,1,1,-0.000308,-0.074111,0.025470,0.003737,0.000000,0.158103,-0.007411,0.474308
2478,17.680171,676,6.377182,3,4,0.750000,0,1,-0.000296,-0.034024,0.051836,-0.000220,-0.007396,0.022189,-0.005936,0.000000
2479,111.613876,184,147.857201,1,1,1.000000,1,1,-0.000306,-0.077446,0.004238,0.000763,0.000000,0.027174,0.000000,0.652174
2480,170.540611,617,51.711636,6,6,1.000000,1,1,-0.000308,0.000000,0.037288,0.002875,0.000000,0.048622,-0.006564,0.194489
2481,121.792314,413,66.813720,3,3,1.000000,1,1,-0.000306,-0.047215,0.012934,0.004697,0.000000,0.036320,-0.002088,0.290557
2482,15.474150,678,5.590778,3,4,0.750000,0,1,-0.000295,-0.036136,0.044608,0.002883,-0.007375,0.022124,-0.002987,0.000000
2483,142.876936,303,92.433476,7,7,1.000000,1,1,-0.000306,-0.072607,0.037486,0.003957,0.000000,0.115512,-0.008540,0.396040
2484,111.618157,155,179.291649,1,1,1.000000,1,1,-0.000305,-0.087097,0.000002,0.001065,0.000000,0.032258,0.000000,0.774194
2485,145.013744,378,75.819487,5,5,1.000000,1,1,-0.000308,-0.013889,0.017842,0.004129,0.000000,0.066138,-0.007738,0.317460
2486,46.459750,678,6.257987,7,8,0.875000,0,1,-0.000295,-0.014749,0.045846,0.001661,-0.007375,0.051622,-0.008186,0.000000
2487,122.327936,281,103.987938,6,6,1.000000,1,1,-0.000307,-0.124555,0.026867,0.006724,0.000000,0.106762,-0.007206,0.427046
2488,139.760325,284,101.230233,7,7,1.000000,1,1,-0.000307,-0.079225,0.030967,0.005600,0.000000,0.123239,-0.010695,0.422535
2489,157.605145,315,92.425128,7,7,1.000000,1,1,-0.000305,-0.060317,0.071287,0.005820,0.000000,0.111111,-0.008214,0.380952
2490,158.258531,185,156.801277,7,7,1.000000,1,1,-0.000304,-0.010811,0.025796,0.011243,0.000000,0.189189,-0.008311,0.648649
2491,158.962896,445,62.227965,7,7,1.000000,1,1,-0.000309,0.000000,0.016605,0.003817,0.000000,0.078652,-0.011208,0.269663
2492,119.128501,189,145.468154,2,2,1.000000,1,1,-0.000306,-0.083333,0.020813,0.006495,0.000000,0.052910,-0.001190,0.634921
2493,141.682415,337,86.001052,8,8,1.000000,1,1,-0.000306,-0.094955,0.042473,0.007447,0.000000,0.118694,-0.009013,0.356083
2494,-43.395807,675,6.915380,0,1,0.000000,0,0,-0.000296,-0.059259,0.004523,-0.001851,-0.007407,0.000000,0.000000,0.000000
2495,161.552495,327,85.033756,5,5,1.000000,1,1,-0.000309,-0.048165,0.104182,0.003627,0.000000,0.076453,-0.008716,0.366972
2496,153.824576,142,196.017292,7,7,1.000000,1,1,-0.000304,-0.021127,0.025557,0.000008,0.000000,0.246479,-0.012412,0.845070
2497,151.263358,203,139.606298,6,6,1.000000,1,1,-0.000304,-0.061576,0.066014,0.008555,0.000000,0.147783,-0.006466,0.591133
2498,119.578013,221,121.645711,1,1,1.000000,1,1,-0.000306,-0.029412,0.002957,0.002227,0.000000,0.022624,0.000000,0.542986
2499,146.808768,191,142.799713,5,5,1.000000,1,1,-0.000310,-0.031414,0.051303,-0.000293,0.000000,0.130890,-0.009817,0.628272
2500,82.721342,399,73.835825,2,2,1.000000,1,1,-0.000309,-0.143484,0.028970,0.000747,0.000000,0.025063,-0.004417,0.300752
2501,134.679592,321,87.401674,5,5,1.000000,1,1,-0.000308,-0.065421,0.030067,0.006315,0.000000,0.077882,-0.002804,0.373832
2502,131.882002,47,588.383762,3,3,1.000000,1,1,-0.000299,-0.090426,0.013425,0.022129,0.000000,0.319149,-0.011170,2.553191
2503,15.061836,676,7.024371,3,4,0.750000,0,1,-0.000296,-0.014423,0.032391,0.000910,-0.007396,0.022189,-0.011095,0.000000
2504,130.913436,634,56.112532,4,4,1.000000,1,1,-0.000307,-0.055205,0.043139,0.000880,0.000000,0.031546,-0.002839,0.189274
2505,141.297011,638,51.015509,5,5,1.000000,1,1,-0.000306,-0.020768,0.019972,0.003233,0.000000,0.039185,-0.007935,0.188088
2506,120.476974,119,231.695657,2,2,1.000000,1,1,-0.000302,-0.098739,0.028169,0.002507,0.000000,0.084034,-0.011660,1.008403
2507,53.440362,481,65.390064,6,6,1.000000,1,1,-0.000304,-0.219854,0.022106,0.003308,0.000000,0.062370,-0.006003,0.249480
2508,126.536688,151,182.195436,2,2,1.000000,1,1,-0.000302,-0.033113,0.010047,0.000929,0.000000,0.066225,-0.000497,0.794702
2509,124.673224,79,343.811657,3,3,1.000000,1,1,-0.000306,-0.129747,0.009479,0.001722,0.000000,0.189873,-0.011867,1.518987
2510,122.826917,466,61.963140,6,6,1.000000,1,1,-0.000306,-0.076180,0.024957,0.001266,0.000000,0.064378,-0.008047,0.257511
2511,168.322656,349,79.187724,6,6,1.000000,1,1,-0.000310,0.000000,0.061364,0.002622,0.000000,0.085960,-0.011175,0.343840
2512,90.193300,333,86.624372,2,2,1.000000,1,1,-0.000304,-0.138889,0.019977,-0.000211,0.000000,0.030030,-0.000113,0.360360
2513,124.660735,84,325.877848,1,1,1.000000,1,1,-0.000304,0.000000,0.002857,-0.006592,0.000000,0.059524,0.000000,1.428571
2514,36.844825,675,4.224246,4,5,0.800000,0,1,-0.000296,-0.012593,0.061758,0.000494,-0.007407,0.029630,-0.017000,0.000000
2515,-51.035646,671,6.950007,3,5,0.600000,0,1,-0.000298,-0.111401,0.023741,-0.000713,-0.007452,0.022355,-0.002291,0.000000
2516,98.178417,250,111.568180,2,2,1.000000,1,1,-0.000302,-0.144000,0.019729,-0.001963,0.000000,0.040000,-0.000750,0.480000
2517,121.179495,141,194.952519,2,2,1.000000,1,1,-0.000305,-0.083333,0.019288,0.004187,0.000000,0.070922,-0.002394,0.851064
2518,116.817592,49,557.756519,1,1,1.000000,1,1,-0.000304,-0.173469,0.001219,0.005567,0.000000,0.102041,0.000000,2.448980
2519,-10.595327,674,4.680952,2,3,0.666667,0,1,-0.000297,-0.050445,0.031033,-0.001093,-0.007418,0.014837,-0.002337,0.000000
2520,159.771624,197,142.345069,6,6,1.000000,1,1,-0.000305,-0.039340,0.099097,0.007663,0.000000,0.152284,-0.017513,0.609137
2521,144.511150,259,110.411275,6,6,1.000000,1,1,-0.000305,-0.041506,0.024709,0.002134,0.000000,0.115830,-0.006226,0.463320
2522,7.429054,676,3.812545,1,3,0.333333,0,1,-0.000296,0.000000,0.013490,-0.000429,-0.007396,0.007396,-0.001775,0.000000
2523,123.079944,9,2768.709290,1,1,1.000000,1,1,-0.000301,-0.277778,0.004215,0.060524,0.000000,0.555556,0.000000,13.333333
2524,155.921781,158,182.169444,7,7,1.000000,1,1,-0.000303,-0.036392,0.039361,0.008628,0.000000,0.221519,-0.005459,0.759494
2525,155.331818,142,195.806993,6,6,1.000000,1,1,-0.000303,-0.054577,0.095673,0.006790,0.000000,0.211268,-0.010035,0.845070
2526,134.291391,447,70.982866,6,6,1.000000,1,1,-0.000301,-0.178412,0.146270,0.004599,0.000000,0.067114,-0.007299,0.268456
2527,8.236381,677,6.622424,7,8,0.875000,0,1,-0.000295,-0.074594,0.053978,0.001116,-0.007386,0.051699,-0.012352,0.000000
2528,137.774676,107,251.656344,3,3,1.000000,1,1,-0.000294,0.000000,0.018636,0.011795,0.000000,0.140187,-0.004206,1.121495
2529,125.504533,244,114.939462,3,3,1.000000,1,1,-0.000302,-0.054303,0.018843,0.005453,0.000000,0.061475,-0.008607,0.491803
2530,-9.984264,675,5.294942,4,8,0.500000,0,1,-0.000296,-0.066667,0.037096,-0.002091,-0.007407,0.029630,-0.005056,0.000000
2531,126.306129,434,69.536819,8,8,1.000000,1,1,-0.000305,-0.085829,0.011075,0.002954,0.000000,0.092166,-0.005530,0.276498
2532,103.485085,347,81.123006,2,2,1.000000,1,1,-0.000307,-0.077810,0.006649,-0.001269,0.000000,0.028818,-0.003674,0.345821
2533,-197.934163,676,13.225490,6,8,0.750000,0,1,-0.000296,-0.393121,0.071266,0.000798,-0.007396,0.044379,-0.008432,0.000000
2534,157.217015,237,118.709412,7,7,1.000000,1,1,-0.000306,0.000000,0.008437,0.005338,0.000000,0.147679,-0.004114,0.506329
2535,162.326697,287,107.023963,6,6,1.000000,1,1,-0.000305,0.000000,0.043227,0.003817,0.000000,0.104530,-0.003789,0.418118
2536,52.702750,357,83.680574,3,3,1.000000,1,1,-0.000302,-0.247199,0.020268,-0.001401,0.000000,0.042017,-0.001891,0.336134
2537,-56.558899,679,6.391805,7,8,0.875000,0,1,-0.000295,-0.108247,0.015884,0.000082,-0.007364,0.051546,-0.034904,0.000000
2538,122.548213,6,3828.568222,1,1,1.000000,1,1,-0.000314,-0.416667,0.000000,0.008350,0.000000,0.833333,0.000000,20.000000
2539,123.333593,279,99.760345,1,1,1.000000,1,1,-0.000306,-0.008065,0.003260,-0.000862,0.000000,0.017921,0.000000,0.430108
2540,152.232686,242,116.692531,7,7,1.000000,1,1,-0.000304,-0.014463,0.021562,0.005168,0.000000,0.144628,-0.023399,0.495868
2541,75.706886,326,90.846992,2,2,1.000000,1,1,-0.000305,-0.207822,0.042824,0.000830,0.000000,0.030675,-0.002071,0.368098
2542,-8.111269,672,4.956184,5,6,0.833333,0,1,-0.000298,-0.052827,0.015446,0.002264,-0.007440,0.037202,-0.006417,0.000000
2543,67.872308,240,121.924177,2,2,1.000000,1,1,-0.000301,-0.269792,0.010543,0.000841,0.000000,0.041667,-0.000156,0.500000
2544,154.633856,253,111.612338,6,6,1.000000,1,1,-0.000305,0.000000,0.023184,0.000773,0.000000,0.118577,-0.005336,0.474308
2545,100.558447,188,147.690373,1,1,1.000000,1,1,-0.000300,-0.126330,0.001505,-0.004883,0.000000,0.026596,0.000000,0.638298
2546,54.030891,550,57.511515,2,2,1.000000,1,1,-0.000303,-0.151364,0.023564,0.001090,0.000000,0.018182,-0.011114,0.218182
2547,-37.406216,672,4.558604,3,5,0.600000,0,1,-0.000298,-0.103423,0.036926,-0.001017,-0.007440,0.022321,-0.002734,0.000000
2548,141.002038,244,115.833412,4,4,1.000000,1,1,-0.000308,-0.010246,0.016774,0.002344,0.000000,0.081967,-0.004457,0.491803
2549,107.425226,516,59.630267,8,8,1.000000,1,1,-0.000306,-0.106589,0.010194,0.001207,0.000000,0.077519,-0.006395,0.232558
2550,-72.150268,673,5.881397,6,8,0.750000,0,1,-0.000297,-0.158618,0.019721,0.001526,-0.007429,0.044577,-0.006686,0.000000
2551,101.827116,337,97.615655,8,8,1.000000,1,1,-0.000301,-0.229228,0.061012,0.003798,0.000000,0.118694,-0.007901,0.356083
2552,133.201377,298,93.505723,3,3,1.000000,1,1,-0.000307,-0.019295,0.014841,0.002501,0.000000,0.050336,-0.003775,0.402685
2553,-223.562510,678,11.472054,7,8,0.875000,0,1,-0.000295,-0.426254,0.058581,-0.000156,-0.007375,0.051622,-0.005863,0.000000
2554,144.333598,396,72.623048,6,6,1.000000,1,1,-0.000307,-0.030303,0.017440,0.008046,0.000000,0.075758,-0.009186,0.303030
2555,121.271055,17,1579.606071,1,1,1.000000,1,1,-0.000303,-0.235294,0.006502,0.009745,0.000000,0.294118,0.000000,7.058824
2556,14.242635,667,2.443198,5,6,0.833333,0,1,-0.000300,-0.024738,0.019628,0.000376,-0.007496,0.037481,-0.003598,0.000000
2557,157.970464,529,56.791729,8,8,1.000000,1,1,-0.000305,-0.037807,0.042736,0.002314,0.000000,0.075614,-0.010775,0.226843
2558,-26.526730,671,3.094916,3,5,0.600000,0,1,-0.000298,-0.080104,0.029570,-0.001480,-0.007452,0.022355,-0.002124,0.000000
2559,101.173903,399,72.576358,6,6,1.000000,1,1,-0.000303,-0.134712,0.013476,0.002363,0.000000,0.075188,-0.003195,0.300752
2560,145.914881,336,83.951880,4,4,1.000000,1,1,-0.000305,-0.009673,0.030485,0.006025,0.000000,0.059524,-0.008929,0.357143
2561,-197.248643,682,10.254032,6,8,0.750000,0,1,-0.000293,-0.368035,0.046185,-0.000600,-0.007331,0.043988,-0.003134,0.000000
2562,136.947014,485,60.692948,5,5,1.000000,1,1,-0.000304,-0.024742,0.012583,0.003437,0.000000,0.051546,-0.007577,0.247423
2563,-10.561415,665,1.351217,0,1,0.000000,0,0,-0.000301,-0.013534,0.006342,-0.000871,-0.007519,0.000000,0.000000,0.000000
2564,122.650811,14,1950.943840,1,1,1.000000,1,1,-0.000296,-0.160714,0.000054,-0.006843,0.000000,0.357143,0.000000,8.571429
2565,117.070055,381,73.429627,3,3,1.000000,1,1,-0.000300,-0.042651,0.007752,0.002607,0.000000,0.039370,-0.014469,0.314961
2566,65.484328,667,2.417286,4,5,0.800000,0,1,-0.000300,-0.031484,0.111317,0.003690,-0.007496,0.029985,-0.007534,0.000000
2567,147.982430,247,119.486660,6,6,1.000000,1,1,-0.000304,-0.073887,0.065323,0.009201,0.000000,0.121457,-0.008502,0.485830
2568,91.825637,647,51.741142,6,6,1.000000,1,1,-0.000302,-0.113988,0.024913,0.002882,0.000000,0.046368,-0.003420,0.185471
2569,146.091124,211,138.250859,6,6,1.000000,1,1,-0.000306,-0.046209,0.032819,0.002990,0.000000,0.142180,-0.007820,0.568720
2570,28.219540,670,2.699220,6,7,0.857143,0,1,-0.000299,-0.012313,0.029786,0.002407,-0.007463,0.044776,-0.014776,0.000000
2571,122.145908,151,185.943692,1,1,1.000000,1,1,-0.000304,-0.018212,0.001534,-0.001919,0.000000,0.033113,0.000000,0.794702
2572,143.019055,321,87.728529,4,4,1.000000,1,1,-0.000305,-0.007788,0.018997,0.003875,0.000000,0.062305,-0.005374,0.373832
2573,175.261935,315,92.660277,8,8,1.000000,1,1,-0.000306,-0.012698,0.060674,0.005543,0.000000,0.126984,-0.004762,0.380952
2574,-17.070084,675,3.109936,3,4,0.750000,0,1,-0.000296,-0.064815,0.028965,-0.000068,-0.007407,0.022222,-0.003889,0.000000
2575,138.510038,226,126.116710,3,3,1.000000,1,1,-0.000306,0.000000,0.017182,0.004629,0.000000,0.066372,-0.005973,0.530973
2576,63.941634,532,57.781249,2,2,1.000000,1,1,-0.000305,-0.160244,0.039079,0.001459,0.000000,0.018797,-0.004159,0.225564
2577,-51.472843,672,5.257945,5,8,0.625000,0,1,-0.000298,-0.106399,0.019657,0.000268,-0.007440,0.037202,-0.019587,0.000000
2578,140.114258,441,65.442133,4,4,1.000000,1,1,-0.000309,-0.036281,0.040045,0.003097,0.000000,0.045351,-0.006293,0.272109
2579,-14.228051,669,2.485588,2,3,0.666667,0,1,-0.000299,-0.028774,0.008210,-0.000815,-0.007474,0.014948,-0.007063,0.000000
2580,-42.749863,672,3.372205,3,4,0.750000,0,1,-0.000298,-0.085193,0.017030,-0.001163,-0.007440,0.022321,-0.008873,0.000000
2581,147.702810,330,88.432766,8,8,1.000000,1,1,-0.000308,-0.063636,0.032167,0.006558,0.000000,0.121212,-0.012045,0.363636
2582,96.983415,590,51.621768,2,2,1.000000,1,1,-0.000302,-0.083898,0.028601,0.000529,0.000000,0.016949,-0.000890,0.203390
2583,124.273951,155,181.156083,2,2,1.000000,1,1,-0.000306,-0.038710,0.006180,-0.003623,0.000000,0.064516,-0.000484,0.774194
2584,103.330421,498,58.587873,3,3,1.000000,1,1,-0.000308,-0.077811,0.014856,0.000197,0.000000,0.030120,-0.000527,0.240964
2585,-39.035222,578,57.238666,6,6,1.000000,1,1,-0.000303,-0.317042,0.021574,0.002003,0.000000,0.051903,-0.033283,0.207612
2586,176.097611,332,87.988721,5,5,1.000000,1,1,-0.000310,-0.039910,0.139220,0.005624,0.000000,0.075301,-0.010956,0.361446
2587,126.688063,392,73.661829,5,5,1.000000,1,1,-0.000309,-0.059949,0.010349,0.007500,0.000000,0.063776,-0.004305,0.306122
2588,126.351335,616,49.316629,4,4,1.000000,1,1,-0.000305,-0.053571,0.032774,0.002476,0.000000,0.032468,-0.003531,0.194805
2589,118.673296,61,459.127590,1,1,1.000000,1,1,-0.000301,-0.110656,0.001240,0.006000,0.000000,0.081967,0.000000,1.967213
2590,158.744680,376,77.632109,7,7,1.000000,1,1,-0.000309,-0.014628,0.028977,0.007887,0.000000,0.093085,-0.011968,0.319149
2591,124.515694,218,130.369462,4,4,1.000000,1,1,-0.000307,-0.095183,0.028712,0.008651,0.000000,0.091743,-0.012901,0.550459
2592,145.471967,365,77.997873,5,5,1.000000,1,1,-0.000309,-0.012329,0.020063,0.001470,0.000000,0.068493,-0.007603,0.328767
2593,128.337701,257,116.040984,5,5,1.000000,1,1,-0.000306,-0.117704,0.053740,0.004251,0.000000,0.097276,-0.004815,0.466926
2594,119.202336,84,348.941227,2,2,1.000000,1,1,-0.000307,-0.154762,0.017757,0.009215,0.000000,0.119048,-0.000446,1.428571
2595,173.387507,380,74.040037,7,7,1.000000,1,1,-0.000312,0.000000,0.057306,0.004420,0.000000,0.092105,-0.013026,0.315789
2596,105.674996,166,166.738634,4,4,1.000000,1,1,-0.000307,-0.224398,0.022188,0.004549,0.000000,0.120482,-0.008810,0.722892
2597,124.815393,352,80.530667,5,5,1.000000,1,1,-0.000309,-0.068892,0.010712,0.006474,0.000000,0.071023,-0.005327,0.340909
2598,90.089600,368,77.630989,1,1,1.000000,1,1,-0.000308,-0.097826,0.000926,0.002342,0.000000,0.013587,0.000000,0.326087
2599,136.947420,450,61.418287,3,3,1.000000,1,1,-0.000307,0.000000,0.008072,0.000562,0.000000,0.033333,-0.004000,0.266667
2600,159.822111,249,113.371639,7,7,1.000000,1,1,-0.000309,0.000000,0.039080,0.006498,0.000000,0.140562,-0.025904,0.481928
2601,137.440957,577,51.698779,3,3,1.000000,1,1,-0.000306,0.000000,0.006812,0.001754,0.000000,0.025997,-0.004029,0.207972
2602,129.954131,277,97.547585,2,2,1.000000,1,1,-0.000307,-0.020758,0.022955,0.002276,0.000000,0.036101,-0.004332,0.433213
2603,135.396536,389,73.807996,8,8,1.000000,1,1,-0.000304,-0.115039,0.053636,0.003664,0.000000,0.102828,-0.005206,0.308483
2604,100.049212,314,89.023771,6,6,1.000000,1,1,-0.000306,-0.174363,0.017422,0.004379,0.000000,0.095541,-0.006210,0.382166
2605,148.250968,290,97.990701,7,7,1.000000,1,1,-0.000304,-0.046552,0.023925,0.006382,0.000000,0.120690,-0.006724,0.413793
2606,-12.909064,674,7.291384,1,2,0.500000,0,1,-0.000297,-0.022997,0.008948,-0.000133,-0.007418,0.007418,-0.004674,0.000000
2607,124.657408,512,56.534865,4,4,1.000000,1,1,-0.000305,-0.040039,0.010229,0.003298,0.000000,0.039062,-0.003149,0.234375
2608,162.678451,362,76.679924,7,7,1.000000,1,1,-0.000307,0.000000,0.034620,0.012693,0.000000,0.096685,-0.025794,0.331492
2609,148.127974,304,89.831671,7,7,1.000000,1,1,-0.000305,-0.032895,0.016880,0.004939,0.000000,0.115132,-0.011225,0.394737
2610,116.108481,559,49.210804,1,1,1.000000,1,1,-0.000305,-0.018784,0.003804,-0.000622,0.000000,0.008945,0.000000,0.214669
2611,129.781507,227,131.429475,3,3,1.000000,1,1,-0.000304,-0.036344,0.013533,0.000952,0.000000,0.066079,-0.000826,0.528634
2612,139.046029,153,184.129153,3,3,1.000000,1,1,-0.000306,-0.026144,0.049100,0.007471,0.000000,0.098039,-0.003676,0.784314
2613,141.894234,35,836.802177,4,4,1.000000,1,1,-0.000305,0.000000,0.032694,0.027089,0.000000,0.571429,-0.005357,3.428571
2614,129.693861,154,181.103334,4,4,1.000000,1,1,-0.000303,-0.099026,0.025207,0.012556,0.000000,0.129870,-0.005357,0.779221
2615,166.452983,399,67.356148,7,7,1.000000,1,1,-0.000304,0.000000,0.041015,0.008294,0.000000,0.087719,-0.020301,0.300752
2616,-24.062482,678,11.135162,3,4,0.750000,0,1,-0.000295,-0.071165,0.025764,0.000323,-0.007375,0.022124,-0.004867,0.000000
2617,153.399316,212,134.378708,7,7,1.000000,1,1,-0.000304,-0.027123,0.023524,0.006788,0.000000,0.165094,-0.010436,0.566038
2618,147.403696,323,82.885003,5,5,1.000000,1,1,-0.000302,-0.012384,0.023507,0.001962,0.000000,0.077399,-0.005341,0.371517
2619,145.238217,483,59.245448,7,7,1.000000,1,1,-0.000304,-0.031573,0.020177,0.004766,0.000000,0.072464,-0.013276,0.248447
2620,155.492756,139,206.798277,7,7,1.000000,1,1,-0.000300,0.000000,0.008660,0.007326,0.000000,0.251799,-0.012140,0.863309
2621,122.959151,353,78.701868,4,4,1.000000,1,1,-0.000302,-0.054533,0.005828,0.004450,0.000000,0.056657,-0.003718,0.339943
2622,-15.170914,683,12.707090,4,6,0.666667,0,1,-0.000293,-0.141288,0.097697,0.001577,-0.007321,0.029283,-0.001867,0.000000
2623,180.317184,389,69.791713,4,4,1.000000,1,1,-0.000305,0.000000,0.103704,0.002750,0.000000,0.051414,-0.002506,0.308483
2624,58.898824,270,108.639204,4,4,1.000000,1,1,-0.000300,-0.336111,0.032866,0.007476,0.000000,0.074074,-0.004306,0.444444
2625,124.245855,330,83.061594,3,3,1.000000,1,1,-0.000302,-0.038636,0.009085,-0.001030,0.000000,0.045455,-0.001705,0.363636
2626,120.684516,238,120.921601,5,5,1.000000,1,1,-0.000304,-0.146008,0.047137,0.001106,0.000000,0.105042,-0.004097,0.504202
2627,123.428333,320,85.850208,3,3,1.000000,1,1,-0.000303,-0.048438,0.011248,0.002855,0.000000,0.046875,-0.001523,0.375000
2628,13.001618,674,8.585540,3,5,0.600000,0,1,-0.000297,-0.052300,0.057533,0.000629,-0.007418,0.022255,-0.001113,0.000000
2629,135.711186,513,57.142421,5,5,1.000000,1,1,-0.000304,-0.020468,0.003736,0.002511,0.000000,0.048733,-0.003582,0.233918
2630,172.031827,329,81.022277,7,7,1.000000,1,1,-0.000306,0.000000,0.054838,0.004418,0.000000,0.106383,-0.007181,0.364742
