episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
1572,40.772821,1000,1.155017,6,7,0.857143,0,1,-0.000303,-0.000500,0.019479,0.001622,0.000000,0.030000,-0.009525,0.000000
1573,-198.341884,1000,4.402375,1,2,0.500000,0,1,-0.000304,-0.214000,0.011724,-0.000274,0.000000,0.005000,-0.000487,0.000000
1574,217.673904,873,34.800545,8,8,1.000000,1,1,-0.000303,0.000000,0.068390,0.003518,0.000000,0.045819,-0.005541,0.137457
1575,166.384138,336,89.001656,7,7,1.000000,1,1,-0.000306,0.000000,0.044241,0.004902,0.000000,0.104167,-0.014955,0.357143
1576,164.062307,995,29.811734,4,4,1.000000,1,1,-0.000305,-0.016332,0.045782,0.001294,0.000000,0.020101,-0.006256,0.120603
1577,52.856763,532,56.731367,4,4,1.000000,1,1,-0.000304,-0.173402,0.017484,0.000313,0.000000,0.037594,-0.007895,0.225564
1578,140.985098,323,92.740432,6,6,1.000000,1,1,-0.000304,-0.059598,0.044341,0.000886,0.000000,0.092879,-0.013235,0.371517
1579,125.881591,15,1870.891190,2,2,1.000000,1,1,-0.000308,-0.266667,0.056387,-0.036472,0.000000,0.666667,-0.027500,8.000000
1580,74.016142,544,52.765845,1,1,1.000000,1,1,-0.000303,-0.099265,0.005886,-0.000039,0.000000,0.009191,0.000000,0.220588
1581,81.454513,792,38.312797,2,2,1.000000,1,1,-0.000303,-0.097854,0.041158,0.000391,0.000000,0.012626,-0.004688,0.151515
1582,162.392412,214,140.110061,7,7,1.000000,1,1,-0.000300,-0.015187,0.055221,0.003045,0.000000,0.163551,-0.008236,0.560748
1583,150.177233,427,70.431925,8,8,1.000000,1,1,-0.000301,-0.093091,0.072894,0.002675,0.000000,0.093677,-0.005181,0.281030
1584,123.990775,9,2893.096237,1,1,1.000000,1,1,-0.000312,-0.222222,0.020301,0.090096,0.000000,0.555556,0.000000,13.333333
1585,130.858576,20,1460.956596,2,2,1.000000,1,1,-0.000295,-0.037500,0.024134,0.060340,0.000000,0.500000,-0.003750,6.000000
1586,103.293639,328,92.031513,2,2,1.000000,1,1,-0.000299,-0.083841,0.002151,0.000681,0.000000,0.030488,-0.000114,0.365854
1587,33.464769,1000,2.573562,6,7,0.857143,0,1,-0.000305,0.000000,0.011439,0.001406,0.000000,0.030000,-0.009075,0.000000
1588,163.515607,181,163.893052,8,8,1.000000,1,1,-0.000295,-0.026243,0.053683,0.004709,0.000000,0.220994,-0.012431,0.662983
1589,126.181843,135,202.154825,1,1,1.000000,1,1,-0.000294,-0.005556,0.005587,0.009016,0.000000,0.037037,0.000000,0.888889
1590,169.725020,636,47.057750,7,7,1.000000,1,1,-0.000306,-0.062500,0.098486,0.001328,0.000000,0.055031,-0.013856,0.188679
1591,144.581498,300,95.908224,5,5,1.000000,1,1,-0.000301,-0.076667,0.078864,0.004084,0.000000,0.083333,-0.007375,0.400000
1592,154.516488,138,201.169500,8,8,1.000000,1,1,-0.000307,-0.079710,0.045843,0.007482,0.000000,0.289855,-0.013043,0.869565
1593,193.449388,881,35.188108,5,5,1.000000,1,1,-0.000308,-0.041430,0.103116,0.001618,0.000000,0.028377,-0.008002,0.136209
1594,40.363176,1000,3.403389,6,7,0.857143,0,1,-0.000303,-0.001250,0.015284,0.000645,0.000000,0.030000,-0.004013,0.000000
1595,145.503886,427,67.653057,5,5,1.000000,1,1,-0.000299,-0.016979,0.028970,0.001695,0.000000,0.058548,-0.012207,0.281030
1596,160.432059,465,62.597516,5,5,1.000000,1,1,-0.000298,-0.034946,0.071792,0.006155,0.000000,0.053763,-0.009516,0.258065
1597,131.550081,174,160.876657,2,2,1.000000,1,1,-0.000296,-0.017241,0.027285,0.003256,0.000000,0.057471,-0.004095,0.689655
1598,76.242871,394,72.933598,1,1,1.000000,1,1,-0.000303,-0.131980,0.008647,-0.000113,0.000000,0.012690,0.000000,0.304569
1599,119.825468,214,133.005879,6,6,1.000000,1,1,-0.000302,-0.141355,0.015759,0.004522,0.000000,0.140187,-0.019626,0.560748
1600,144.813811,940,31.486351,3,3,1.000000,1,1,-0.000305,0.000000,0.015157,0.000535,0.000000,0.015957,-0.004947,0.127660
1601,157.175007,864,34.645247,3,3,1.000000,1,1,-0.000310,0.000000,0.026584,0.000476,0.000000,0.017361,-0.001085,0.138889
1602,125.182589,67,410.489437,3,3,1.000000,1,1,-0.000299,-0.164179,0.011102,0.015243,0.000000,0.223881,-0.008396,1.791045
1603,42.721622,1000,1.732221,5,6,0.833333,0,1,-0.000307,-0.015750,0.042945,0.000883,0.000000,0.025000,-0.010050,0.000000
1604,-20.443082,1000,3.670990,6,8,0.750000,0,1,-0.000300,-0.110750,0.061795,0.001363,0.000000,0.030000,-0.002550,0.000000
1605,63.693402,775,40.584740,3,3,1.000000,1,1,-0.000303,-0.126452,0.036684,0.003288,0.000000,0.019355,-0.005226,0.154839
1606,153.566047,148,202.243120,6,6,1.000000,1,1,-0.000301,0.000000,0.028987,0.005037,0.000000,0.202703,-0.009628,0.810811
1607,97.538603,371,80.092545,3,3,1.000000,1,1,-0.000304,-0.123989,0.027723,0.003986,0.000000,0.040431,-0.008389,0.323450
1608,49.543541,1000,1.611965,6,7,0.857143,0,1,-0.000307,-0.004000,0.037226,0.002187,0.000000,0.030000,-0.015562,0.000000
1609,61.703453,311,94.538578,6,6,1.000000,1,1,-0.000297,-0.358521,0.077869,0.001619,0.000000,0.096463,-0.004582,0.385852
1610,162.891123,412,72.076634,7,7,1.000000,1,1,-0.000309,-0.021238,0.046639,0.003890,0.000000,0.084951,-0.009830,0.291262
1611,-413.279720,1000,13.845327,5,6,0.833333,0,1,-0.000300,-0.423750,0.030587,0.000671,0.000000,0.025000,-0.045488,0.000000
1612,171.262703,899,33.596618,7,7,1.000000,1,1,-0.000305,-0.015851,0.042112,0.001311,0.000000,0.038932,-0.009177,0.133482
1613,99.895464,500,58.977496,3,3,1.000000,1,1,-0.000305,-0.072500,0.008246,0.000125,0.000000,0.030000,-0.005775,0.240000
1614,159.380976,386,75.319916,8,8,1.000000,1,1,-0.000302,-0.033679,0.052798,0.001633,0.000000,0.103627,-0.022053,0.310881
1615,120.363538,931,32.968867,8,8,1.000000,1,1,-0.000304,-0.104189,0.071168,0.002231,0.000000,0.042965,-0.011480,0.128894
1616,84.223696,176,167.012304,2,2,1.000000,1,1,-0.000299,-0.268466,0.014098,-0.004361,0.000000,0.056818,-0.001065,0.681818
1617,143.901005,264,112.919784,4,4,1.000000,1,1,-0.000303,0.000000,0.015149,0.003623,0.000000,0.075758,-0.003693,0.454545
1618,163.848843,354,82.017418,7,7,1.000000,1,1,-0.000302,-0.010593,0.034273,0.008823,0.000000,0.098870,-0.007203,0.338983
1619,126.474012,49,562.706718,2,2,1.000000,1,1,-0.000297,-0.091837,0.008513,0.013192,0.000000,0.204082,-0.001531,2.448980
1620,103.769905,488,58.979563,4,4,1.000000,1,1,-0.000298,-0.086578,0.016588,0.000811,0.000000,0.040984,-0.004764,0.245902
1621,148.438544,245,119.387252,6,6,1.000000,1,1,-0.000301,-0.056122,0.062694,0.003887,0.000000,0.122449,-0.016531,0.489796
1622,-2.707021,1000,6.066974,5,6,0.833333,0,1,-0.000302,-0.165750,0.146097,0.000686,0.000000,0.025000,-0.008437,0.000000
1623,-43.091964,608,55.573824,6,6,1.000000,1,1,-0.000298,-0.303865,0.024309,0.001372,0.000000,0.049342,-0.039104,0.197368
1624,90.216325,316,90.653670,1,1,1.000000,1,1,-0.000296,-0.110759,0.000990,-0.000008,0.000000,0.015823,0.000000,0.379747
1625,137.156033,49,551.880621,3,3,1.000000,1,1,-0.000304,0.000000,0.004296,0.043070,0.000000,0.306122,-0.003061,2.448980
1626,152.881351,655,44.756330,4,4,1.000000,1,1,-0.000299,0.000000,0.024655,0.001092,0.000000,0.030534,-0.005782,0.183206
1627,108.683704,81,333.089516,1,1,1.000000,1,1,-0.000296,-0.197531,0.005430,-0.009039,0.000000,0.061728,0.000000,1.481481
1628,109.627900,469,60.940871,1,1,1.000000,1,1,-0.000304,-0.036247,0.003546,0.000229,0.000000,0.010661,0.000000,0.255864
1629,-52.070615,1000,4.423585,5,6,0.833333,0,1,-0.000303,-0.094250,0.024701,0.001218,0.000000,0.025000,-0.008437,0.000000
1630,139.472579,544,55.948968,8,8,1.000000,1,1,-0.000298,-0.088235,0.067515,0.003412,0.000000,0.073529,-0.020129,0.220588
1631,124.848213,180,158.447975,3,3,1.000000,1,1,-0.000299,-0.086111,0.028885,0.001544,0.000000,0.083333,-0.000417,0.666667
1632,105.137237,353,82.514610,3,3,1.000000,1,1,-0.000303,-0.080737,0.012964,0.002068,0.000000,0.042493,-0.018591,0.339943
1633,133.374580,137,207.679973,3,3,1.000000,1,1,-0.000297,-0.047445,0.025242,0.011457,0.000000,0.109489,-0.000821,0.875912
1634,106.894780,701,43.712418,6,6,1.000000,1,1,-0.000302,-0.065977,0.016498,0.001396,0.000000,0.042796,-0.013106,0.171184
1635,-96.193968,1000,3.612305,2,3,0.666667,0,1,-0.000301,-0.137500,0.032520,-0.000350,0.000000,0.010000,-0.000562,0.000000
1636,42.342346,1000,1.660773,5,6,0.833333,0,1,-0.000301,0.000000,0.019944,0.000511,0.000000,0.025000,-0.002813,0.000000
1637,138.590326,243,118.708884,5,5,1.000000,1,1,-0.000299,-0.066872,0.043466,0.006895,0.000000,0.102881,-0.009568,0.493827
1638,34.942261,1000,1.333788,3,5,0.600000,0,1,-0.000303,-0.028000,0.050817,0.000540,0.000000,0.015000,-0.003113,0.000000
1639,123.491418,137,211.228515,5,5,1.000000,1,1,-0.000293,-0.164234,0.007331,0.008684,0.000000,0.182482,-0.008485,0.875912
1640,44.648121,1000,0.923006,2,3,0.666667,0,1,-0.000303,0.000000,0.035407,0.000931,0.000000,0.010000,-0.001388,0.000000
1641,-267.867573,1000,6.620928,4,6,0.666667,0,1,-0.000302,-0.351500,0.065945,0.000464,0.000000,0.020000,-0.002475,0.000000
1642,44.791506,1000,2.021229,5,7,0.714286,0,1,-0.000308,-0.001750,0.026225,-0.000137,0.000000,0.025000,-0.004238,0.000000
1643,119.241835,87,325.763714,1,1,1.000000,1,1,-0.000299,-0.066092,0.006081,-0.005875,0.000000,0.057471,0.000000,1.379310
1644,10.470939,1000,1.553705,6,7,0.857143,0,1,-0.000308,-0.041750,0.028697,0.000469,0.000000,0.030000,-0.006637,0.000000
1645,9.002692,1000,1.408939,3,4,0.750000,0,1,-0.000307,-0.023750,0.023742,-0.000695,0.000000,0.015000,-0.004987,0.000000
1646,125.745355,12,2331.066498,1,1,1.000000,1,1,-0.000303,0.000000,0.018732,0.043684,0.000000,0.416667,0.000000,10.000000
1647,86.139520,389,75.797539,2,2,1.000000,1,1,-0.000300,-0.115039,0.014135,-0.002197,0.000000,0.025707,-0.009351,0.308483
1648,125.505558,6,4035.495819,1,1,1.000000,1,1,-0.000290,0.000000,0.018920,0.065630,0.000000,0.833333,0.000000,20.000000
1649,14.867023,1000,1.909149,7,8,0.875000,0,1,-0.000305,-0.051500,0.055209,0.000613,0.000000,0.035000,-0.024150,0.000000
1650,-12.825874,1000,2.407708,3,5,0.600000,0,1,-0.000305,-0.091750,0.067642,-0.000075,0.000000,0.015000,-0.003338,0.000000
1651,17.806107,1000,1.540497,5,6,0.833333,0,1,-0.000307,-0.035250,0.033628,0.000922,0.000000,0.025000,-0.006187,0.000000
1652,-12.551247,1000,1.191089,2,3,0.666667,0,1,-0.000304,-0.030250,0.012309,-0.000181,0.000000,0.010000,-0.004125,0.000000
1653,-72.588905,1000,1.410223,0,1,0.000000,0,0,-0.000308,-0.076250,0.004489,-0.000520,0.000000,0.000000,0.000000,0.000000
1654,136.700053,411,70.887785,3,3,1.000000,1,1,-0.000303,0.000000,0.009256,0.003030,0.000000,0.036496,-0.007847,0.291971
1655,127.073484,152,190.936304,2,2,1.000000,1,1,-0.000299,-0.014803,0.002830,-0.004021,0.000000,0.065789,-0.002961,0.789474
1656,125.015450,500,60.021980,4,4,1.000000,1,1,-0.000304,-0.057000,0.028865,0.001544,0.000000,0.040000,-0.003075,0.240000
1657,105.501823,293,98.374132,2,2,1.000000,1,1,-0.000301,-0.099829,0.030510,0.001240,0.000000,0.034130,-0.015230,0.409556
1658,-306.374412,1000,8.370802,5,6,0.833333,0,1,-0.000300,-0.374500,0.059746,0.000629,0.000000,0.025000,-0.016950,0.000000
1659,118.610206,500,59.262085,4,4,1.000000,1,1,-0.000309,-0.053000,0.012576,0.001253,0.000000,0.040000,-0.003300,0.240000
1660,122.450069,43,659.573647,1,1,1.000000,1,1,-0.000301,-0.058140,0.005790,-0.006650,0.000000,0.116279,0.000000,2.790698
1661,93.255927,721,40.688263,2,2,1.000000,1,1,-0.000303,-0.063454,0.012689,0.000365,0.000000,0.013870,-0.000260,0.166436
1662,127.875751,13,2259.372406,2,2,1.000000,1,1,-0.000293,-0.211538,0.040441,0.013756,0.000000,0.769231,-0.005769,9.230769
1663,136.325698,239,118.450107,4,4,1.000000,1,1,-0.000298,-0.049163,0.033453,0.005655,0.000000,0.083682,-0.005021,0.502092
1664,126.993226,51,547.206127,2,2,1.000000,1,1,-0.000309,-0.083333,0.007960,0.021873,0.000000,0.196078,-0.005147,2.352941
1665,117.939345,177,158.706430,1,1,1.000000,1,1,-0.000296,-0.057910,0.020233,-0.001918,0.000000,0.028249,0.000000,0.677966
1666,123.689980,564,51.291380,6,6,1.000000,1,1,-0.000301,-0.056738,0.012916,0.000931,0.000000,0.053191,-0.003457,0.212766
1667,138.428274,401,71.117212,4,4,1.000000,1,1,-0.000298,-0.018703,0.017308,0.003665,0.000000,0.049875,-0.005892,0.299252
1668,99.173701,372,78.174486,2,2,1.000000,1,1,-0.000303,-0.086022,0.003731,-0.000171,0.000000,0.026882,-0.000101,0.322581
1669,89.052669,581,50.898304,2,2,1.000000,1,1,-0.000303,-0.080034,0.018636,0.000840,0.000000,0.017212,-0.009617,0.206540
1670,145.917753,142,195.432807,4,4,1.000000,1,1,-0.000294,-0.005282,0.045974,0.010519,0.000000,0.140845,-0.009243,0.845070
1671,105.700245,417,70.947900,6,6,1.000000,1,1,-0.000301,-0.106715,0.014507,0.003361,0.000000,0.071942,-0.017086,0.287770
1672,127.969485,110,249.584598,2,2,1.000000,1,1,-0.000299,-0.025000,0.006973,0.006003,0.000000,0.090909,-0.006136,1.090909
1673,136.385761,344,84.222961,6,6,1.000000,1,1,-0.000300,-0.065407,0.026065,0.003990,0.000000,0.087209,-0.003924,0.348837
1674,129.963963,32,910.499527,2,2,1.000000,1,1,-0.000300,-0.054688,0.046470,0.007391,0.000000,0.312500,0.000000,3.750000
1675,129.093221,361,77.852780,3,3,1.000000,1,1,-0.000298,-0.032548,0.013629,0.005868,0.000000,0.041551,-0.003012,0.332410
1676,40.045358,1000,2.359512,2,3,0.666667,0,1,-0.000311,0.000000,0.031609,0.001147,0.000000,0.010000,-0.002400,0.000000
1677,46.843650,993,34.704130,5,5,1.000000,1,1,-0.000301,-0.104733,0.009934,0.000633,0.000000,0.025176,-0.004381,0.120846
1678,120.716502,304,94.113780,4,4,1.000000,1,1,-0.000300,-0.073191,0.012012,0.002734,0.000000,0.065789,-0.004688,0.394737
1679,36.354920,1000,1.726956,2,3,0.666667,0,1,-0.000307,0.000000,0.031098,0.001114,0.000000,0.010000,-0.005550,0.000000
1680,161.682583,191,150.406622,8,8,1.000000,1,1,-0.000299,-0.013089,0.034100,0.007534,0.000000,0.209424,-0.019437,0.628272
1681,138.278912,216,130.215929,5,5,1.000000,1,1,-0.000303,-0.057870,0.025632,0.007328,0.000000,0.115741,-0.005903,0.555556
1682,148.613332,228,124.978936,6,6,1.000000,1,1,-0.000298,-0.051535,0.051573,0.002073,0.000000,0.131579,-0.007895,0.526316
1683,121.422791,219,128.549395,4,4,1.000000,1,1,-0.000306,-0.108447,0.022509,0.003129,0.000000,0.091324,-0.001712,0.547945
1684,142.767406,377,75.846929,3,3,1.000000,1,1,-0.000304,0.000000,0.021218,0.003568,0.000000,0.039788,-0.003879,0.318302
1685,139.643429,105,256.142214,4,4,1.000000,1,1,-0.000304,-0.030952,0.019116,0.010888,0.000000,0.190476,-0.002143,1.142857
1686,107.108548,506,59.812917,5,5,1.000000,1,1,-0.000302,-0.089427,0.025573,0.001203,0.000000,0.049407,-0.011932,0.237154
1687,165.632388,930,32.983592,6,6,1.000000,1,1,-0.000310,-0.003763,0.023836,0.002692,0.000000,0.032258,-0.005645,0.129032
1688,136.494895,305,93.325634,5,5,1.000000,1,1,-0.000304,-0.036885,0.009963,0.004382,0.000000,0.081967,-0.005041,0.393443
1689,30.848149,1000,3.049945,4,6,0.666667,0,1,-0.000310,-0.007000,0.021919,0.001001,0.000000,0.020000,-0.004762,0.000000
1690,161.133822,620,47.412172,5,5,1.000000,1,1,-0.000304,-0.004032,0.037641,0.001670,0.000000,0.040323,-0.008952,0.193548
1691,135.881068,765,39.090382,6,6,1.000000,1,1,-0.000310,-0.043464,0.031372,0.001984,0.000000,0.039216,-0.008039,0.156863
1692,154.397294,160,178.277676,8,8,1.000000,1,1,-0.000303,-0.046875,0.025158,0.004581,0.000000,0.250000,-0.017578,0.750000
1693,138.374183,783,37.368563,4,4,1.000000,1,1,-0.000307,-0.046935,0.048284,0.000282,0.000000,0.025543,-0.003400,0.153257
1694,-20.081052,1000,3.227731,5,6,0.833333,0,1,-0.000305,-0.066000,0.026541,-0.000329,0.000000,0.025000,-0.004987,0.000000
1695,129.754365,224,126.732398,4,4,1.000000,1,1,-0.000301,-0.053571,0.018481,-0.000638,0.000000,0.089286,-0.009710,0.535714
1696,129.659281,417,68.093327,3,3,1.000000,1,1,-0.000307,-0.029976,0.022062,0.003597,0.000000,0.035971,-0.008183,0.287770
1697,137.162975,194,146.500028,4,4,1.000000,1,1,-0.000300,-0.041237,0.020900,0.009686,0.000000,0.103093,-0.003673,0.618557
1698,12.075502,1000,1.543133,1,2,0.500000,0,1,-0.000305,-0.042000,0.050650,0.000381,0.000000,0.005000,-0.001650,0.000000
1699,123.559460,47,578.095602,2,2,1.000000,1,1,-0.000296,-0.138298,0.013405,-0.011046,0.000000,0.212766,-0.000798,2.553191
1700,107.606867,102,272.030856,1,1,1.000000,1,1,-0.000304,-0.169118,0.000000,-0.001099,0.000000,0.049020,0.000000,1.176471
1701,124.767454,52,526.720989,1,1,1.000000,1,1,-0.000301,-0.052885,0.016090,0.032623,0.000000,0.096154,0.000000,2.307692
1702,126.102131,56,488.726002,2,2,1.000000,1,1,-0.000296,-0.080357,0.008122,0.003596,0.000000,0.178571,-0.000670,2.142857
1703,94.732415,711,42.058016,5,5,1.000000,1,1,-0.000305,-0.102672,0.043337,0.002390,0.000000,0.035162,-0.013449,0.168776
1704,127.170548,681,44.997202,8,8,1.000000,1,1,-0.000304,-0.082966,0.043375,0.003196,0.000000,0.058737,-0.011509,0.176211
1705,122.883991,25,1044.086205,1,1,1.000000,1,1,-0.000301,-0.110000,0.005947,0.019714,0.000000,0.200000,0.000000,4.800000
1706,159.893943,393,73.807682,8,8,1.000000,1,1,-0.000307,-0.019084,0.032040,0.001489,0.000000,0.101781,-0.014408,0.305344
1707,145.663659,389,74.824017,7,7,1.000000,1,1,-0.000310,-0.028278,0.016521,0.002237,0.000000,0.089974,-0.014171,0.308483
1708,97.868820,287,97.224422,2,2,1.000000,1,1,-0.000305,-0.121080,0.008618,0.001073,0.000000,0.034843,-0.000261,0.418118
1709,149.896073,183,151.229334,4,4,1.000000,1,1,-0.000299,0.000000,0.064962,0.006627,0.000000,0.109290,-0.017213,0.655738
1710,116.253487,242,115.712636,2,2,1.000000,1,1,-0.000304,-0.072314,0.016714,0.000185,0.000000,0.041322,-0.001085,0.495868
1711,126.930912,64,422.426039,2,2,1.000000,1,1,-0.000301,-0.042969,0.000877,-0.000288,0.000000,0.156250,-0.005273,1.875000
1712,-4.456254,1000,4.602003,7,8,0.875000,0,1,-0.000304,-0.097750,0.061540,0.001632,0.000000,0.035000,-0.004575,0.000000
1713,-28.973859,1000,4.684634,4,5,0.800000,0,1,-0.000306,-0.052750,0.011164,0.000455,0.000000,0.020000,-0.007537,0.000000
1714,148.380818,575,51.177587,6,6,1.000000,1,1,-0.000299,0.000000,0.024932,0.003204,0.000000,0.052174,-0.030652,0.208696
1715,139.989024,243,123.861072,6,6,1.000000,1,1,-0.000300,-0.180041,0.147834,0.004272,0.000000,0.123457,-0.012963,0.493827
1716,-2.482596,1000,2.804992,2,4,0.500000,0,1,-0.000303,-0.019500,0.009735,-0.001289,0.000000,0.010000,-0.001125,0.000000
1717,169.131806,555,52.631905,6,6,1.000000,1,1,-0.000307,-0.002252,0.035325,0.002989,0.000000,0.054054,-0.001284,0.216216
1718,93.911030,249,112.938209,2,2,1.000000,1,1,-0.000305,-0.159639,0.013067,0.004049,0.000000,0.040161,-0.002108,0.481928
1719,234.211851,805,37.425142,8,8,1.000000,1,1,-0.000305,0.000000,0.100987,0.003012,0.000000,0.049689,-0.011506,0.149068
1720,129.085213,93,295.269696,4,4,1.000000,1,1,-0.000306,-0.155914,0.039979,0.001297,0.000000,0.215054,-0.002419,1.290323
1721,135.152654,183,153.715164,5,5,1.000000,1,1,-0.000307,-0.137978,0.089325,0.002526,0.000000,0.136612,-0.007377,0.655738
1722,163.506562,539,54.308890,5,5,1.000000,1,1,-0.000306,-0.013451,0.047848,0.002192,0.000000,0.046382,-0.001948,0.222635
1723,66.601143,1000,2.192147,5,7,0.714286,0,1,-0.000306,0.000000,0.046367,0.000528,0.000000,0.025000,-0.004987,0.000000
1724,126.087216,108,253.612786,2,2,1.000000,1,1,-0.000299,-0.037037,0.006803,0.002289,0.000000,0.092593,-0.007986,1.111111
1725,13.075480,1000,2.069017,2,3,0.666667,0,1,-0.000310,0.000000,0.003578,0.001833,0.000000,0.010000,-0.002025,0.000000
1726,185.660555,970,31.480222,6,6,1.000000,1,1,-0.000309,0.000000,0.041442,0.001313,0.000000,0.030928,-0.005683,0.123711
1727,-78.332947,1000,5.522010,5,6,0.833333,0,1,-0.000305,-0.183000,0.092272,0.000413,0.000000,0.025000,-0.012712,0.000000
1728,109.923836,357,80.818459,6,6,1.000000,1,1,-0.000297,-0.114146,0.017031,0.002590,0.000000,0.084034,-0.017437,0.336134
1729,88.869513,364,80.197662,2,2,1.000000,1,1,-0.000304,-0.122940,0.010053,0.000401,0.000000,0.027473,-0.000206,0.329670
1730,145.409793,608,47.856533,5,5,1.000000,1,1,-0.000301,-0.005345,0.007929,0.003880,0.000000,0.041118,-0.005489,0.197368
1731,128.953263,44,620.630390,3,3,1.000000,1,1,-0.000301,-0.176136,0.013810,0.032872,0.000000,0.340909,-0.007670,2.727273
1732,121.429827,23,1182.704857,1,1,1.000000,1,1,-0.000303,-0.195652,0.002746,0.037985,0.000000,0.217391,0.000000,5.217391
1733,124.241539,776,38.832174,5,5,1.000000,1,1,-0.000305,-0.031250,0.006947,0.000080,0.000000,0.032216,-0.002223,0.154639
1734,134.292493,12,2305.204468,3,3,1.000000,1,1,-0.000303,-0.145833,0.038261,0.073916,0.000000,1.250000,-0.025000,10.000000
1735,100.711127,916,34.234328,7,7,1.000000,1,1,-0.000305,-0.106987,0.057315,0.001927,0.000000,0.038210,-0.011217,0.131004
1736,112.995908,418,69.118844,6,6,1.000000,1,1,-0.000304,-0.100478,0.016199,0.002157,0.000000,0.071770,-0.006100,0.287081
1737,126.359666,36,772.567455,1,1,1.000000,1,1,-0.000299,0.000000,0.010894,0.027173,0.000000,0.138889,0.000000,3.333333
1738,-27.999466,1000,4.389186,6,7,0.857143,0,1,-0.000307,-0.105750,0.056965,0.001592,0.000000,0.030000,-0.010500,0.000000
1739,136.514356,178,154.877284,5,5,1.000000,1,1,-0.000300,-0.088483,0.040579,0.006009,0.000000,0.140449,-0.005478,0.674157
1740,115.280620,229,125.980238,3,3,1.000000,1,1,-0.000300,-0.108079,0.019038,0.003884,0.000000,0.065502,-0.000655,0.524017
1741,137.592580,124,224.613548,3,3,1.000000,1,1,-0.000305,0.000000,0.016643,0.009409,0.000000,0.120968,-0.004839,0.967742
1742,74.110527,499,59.947396,1,1,1.000000,1,1,-0.000302,-0.102204,0.001119,-0.000596,0.000000,0.010020,0.000000,0.240481
1743,122.455374,468,63.238709,4,4,1.000000,1,1,-0.000302,-0.045406,0.008543,0.001919,0.000000,0.042735,-0.002244,0.256410
1744,109.106899,362,79.054874,2,2,1.000000,1,1,-0.000299,-0.066989,0.008419,0.002499,0.000000,0.027624,-0.001347,0.331492
1745,90.143268,187,149.918077,1,1,1.000000,1,1,-0.000304,-0.188503,0.002249,0.000158,0.000000,0.026738,0.000000,0.641711
1746,113.225503,827,37.467550,8,8,1.000000,1,1,-0.000304,-0.066808,0.011224,0.002820,0.000000,0.048368,-0.003492,0.145103
1747,-46.051671,1000,4.321500,7,8,0.875000,0,1,-0.000303,-0.109500,0.034993,0.001146,0.000000,0.035000,-0.007387,0.000000
1748,131.379226,890,33.977542,5,5,1.000000,1,1,-0.000305,-0.017135,0.006350,0.002274,0.000000,0.028090,-0.006489,0.134831
1749,80.122222,608,49.979384,2,2,1.000000,1,1,-0.000306,-0.112664,0.033754,0.001745,0.000000,0.016447,-0.004564,0.197368
1750,37.483930,1000,1.932355,6,7,0.857143,0,1,-0.000307,-0.005500,0.018011,0.001242,0.000000,0.030000,-0.005962,0.000000
1751,16.860051,1000,1.607269,4,6,0.666667,0,1,-0.000302,-0.023750,0.023961,0.001339,0.000000,0.020000,-0.004388,0.000000
1752,124.692721,21,1330.239891,1,1,1.000000,1,1,-0.000309,0.000000,0.006216,-0.020539,0.000000,0.238095,0.000000,5.714286
1753,126.406031,458,64.890845,8,8,1.000000,1,1,-0.000301,-0.110808,0.037852,0.004493,0.000000,0.087336,-0.004585,0.262009
1754,198.904065,975,30.809633,3,3,1.000000,1,1,-0.000309,0.000000,0.067174,0.000985,0.000000,0.015385,-0.002308,0.123077
1755,161.441439,340,86.552446,7,7,1.000000,1,1,-0.000307,0.000000,0.029854,0.002083,0.000000,0.102941,-0.012684,0.352941
1756,145.798367,184,169.799215,8,8,1.000000,1,1,-0.000299,-0.157609,0.078653,0.012262,0.000000,0.217391,-0.010190,0.652174
1757,163.115351,698,42.009270,5,5,1.000000,1,1,-0.000302,-0.009670,0.043830,0.002035,0.000000,0.035817,-0.009939,0.171920
1758,142.673066,803,37.522217,7,7,1.000000,1,1,-0.000306,-0.036115,0.026546,0.001809,0.000000,0.043587,-0.007285,0.149440
1759,135.991346,810,36.045427,3,3,1.000000,1,1,-0.000307,0.000000,0.003905,0.001376,0.000000,0.018519,-0.003750,0.148148
1760,129.571621,598,49.093709,3,3,1.000000,1,1,-0.000303,-0.027592,0.021473,0.000292,0.000000,0.025084,-0.002947,0.200669
1761,-4.567777,1000,2.184247,5,6,0.833333,0,1,-0.000298,-0.046750,0.023422,0.001409,0.000000,0.025000,-0.007350,0.000000
1762,44.690957,1000,1.647529,5,7,0.714286,0,1,-0.000300,-0.020000,0.047319,0.000397,0.000000,0.025000,-0.007725,0.000000
1763,-2.703811,1000,1.098378,1,2,0.500000,0,1,-0.000306,-0.021250,0.025583,0.000457,0.000000,0.005000,-0.012187,0.000000
1764,1.642264,1000,1.817965,5,6,0.833333,0,1,-0.000305,-0.047000,0.036984,0.002600,0.000000,0.025000,-0.015637,0.000000
1765,113.379686,746,40.893793,3,3,1.000000,1,1,-0.000304,-0.031836,0.004063,-0.000149,0.000000,0.020107,-0.000754,0.160858
1766,-1.359943,1000,2.533706,7,8,0.875000,0,1,-0.000305,-0.082000,0.050726,0.001107,0.000000,0.035000,-0.005887,0.000000
